CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
218,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,pre_y2016,3,3,1,2,0,1,0,0,2,0,0,0,0,0,0,1
220,pre_y2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
222,pre_y2016,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0
223,pre_y2016,2,0,1,0,0,0,0,11,0,0,0,0,2,0,0,0
224,pre_y2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225,pre_y2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
226,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,pre_y2016,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0
229,pre_y2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
230,pre_y2016,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
231,pre_y2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,pre_y2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,pre_y2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
235,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,pre_y2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,pre_y2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
238,pre_y2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
239,pre_y2016,0,0,0,2,1,1,0,1,1,1,1,1,2,3,2,6
240,pre_y2016,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
241,pre_y2016,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
242,pre_y2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
244,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
246,pre_y2016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
247,pre_y2016,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
248,pre_y2016,1,5,0,1,0,0,1,1,0,1,0,0,3,1,1,0
249,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,pre_y2016,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
251,pre_y2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
252,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253,pre_y2016,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
254,pre_y2016,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
255,pre_y2016,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,pre_y2016,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0
258,pre_y2016,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
259,pre_y2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,pre_y2016,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
262,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
263,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,pre_y2016,0,0,0,1,0,0,0,3,2,2,2,0,1,2,1,2
267,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,pre_y2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
269,pre_y2016,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2
